timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-13T00:34:43,codeparrot-small_none,40090f3f-743e-4156-9f50-b94ef173e483,0.0011732578277587,1.580627370453745e-09,1.3472122947375786e-06,42.5,0.0,5.854349613189698,1.224378744761149e-08,0,8.192486718409481e-10,1.3063036119452438e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:34:47,codeparrot-small_none,f680436b-1269-46ac-a31f-b50fa84b62c5,0.0015161037445068,2.008057380623459e-09,1.3244854700076265e-06,42.5,0.0,5.854349613189698,1.5539758735232884e-08,0,1.0557568071097496e-09,1.6595515542342636e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:34:52,codeparrot-small_none,3e181bce-9544-418c-b01e-fd1d263eb9cf,0.0015339851379394,2.1643970292679326e-09,1.4109634935415926e-06,42.5,0.0,5.854349613189698,1.6564296351538764e-08,0,1.3232824027416731e-09,1.7887578754280436e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:34:56,codeparrot-small_none,9f5f0cec-a808-48a7-a1e8-2d8ab82e5baf,0.0013160705566406,1.7497724501629995e-09,1.329543041088491e-06,42.5,0.0,5.854349613189698,1.3549791442023386e-08,0,9.111378981666955e-10,1.446092934019008e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:35:00,codeparrot-small_none,adab7c83-f18a-4159-9ebf-05e35fe8edec,0.0025367736816406,3.235224492986693e-09,1.275330360134592e-06,42.5,0.0,5.854349613189698,2.4918218453725178e-08,0,1.8191740502970791e-09,2.6737392504022256e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:35:04,codeparrot-small_none,2ff0ae83-6bda-4f82-9afe-6790d7da862c,0.0012712478637695,1.710189560214922e-09,1.3452841172482536e-06,42.5,0.0,5.854349613189698,1.3259881072574193e-08,0,8.739169457309493e-10,1.4133798018305142e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:35:08,codeparrot-small_none,df7b701f-20e4-46b0-8e25-c3dae72e7d5b,0.0014374256134033,1.808173960180284e-09,1.257925240318462e-06,42.5,0.0,5.854349613189698,1.4025469621022544e-08,0,9.181168267483981e-10,1.4943586447770943e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:35:13,codeparrot-small_none,6a800710-b0c1-4f7f-8c1c-239006fe2097,0.0014207363128662,1.874500713403001e-09,1.3193867830557244e-06,42.5,0.0,5.854349613189698,1.4554626411861845e-08,0,9.3711502122081e-10,1.5491741433082656e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:35:17,codeparrot-small_none,07299a38-c7eb-4ef4-b5ce-baa9aeb86378,0.0011770725250244,1.572780190280285e-09,1.3361795104746531e-06,42.5,0.0,5.854349613189698,1.2164976861741807e-08,0,8.332065290043522e-10,1.2998183390746162e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:35:21,codeparrot-small_none,62030600-923a-4b2b-8df6-e16882940d4e,0.0019717216491699,2.524104012888162e-09,1.2801523044344464e-06,42.5,0.0,5.854349613189698,1.9474658701154922e-08,0,1.3857050417224551e-09,2.086036374287737e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:48:22,codeparrot-small_ov,20aa3fc5-a63c-42ed-b923-4f6704f2d899,0.0013420581817626,1.817282434146755e-09,1.3541010805953938e-06,42.5,0.0,5.854349613189698,1.4070504241519504e-08,0,9.48358850602441e-10,1.5018863092121943e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:48:27,codeparrot-small_ov,9d68f162-18b6-47ec-bca1-ddca78ebaba3,0.0014443397521972,1.88543165415322e-09,1.3053934514264554e-06,42.5,0.0,5.854349613189698,1.4554626411861845e-08,0,1.027453374528401e-09,1.5582079786390248e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:48:33,codeparrot-small_ov,db6d9e5c-dbd7-4918-b9f0-3d63298f70f0,0.0015432834625244,2.034337106106597e-09,1.3181875886746988e-06,42.5,0.0,5.854349613189698,1.5736785199907093e-08,0,1.0759181563457791e-09,1.681270335625287e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T00:48:38,codeparrot-small_ov,1c0be7f4-f6a3-4f83-9c6b-71573090dda1,0.0012629032135009,1.705728770601209e-09,1.3506409298560949e-06,42.5,0.0,5.854349613189698,1.3161367840237092e-08,0,9.355641482026535e-10,1.4096931988439744e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T01:00:37,codeparrot-small_torchscript,0762fb0d-73bf-40b2-bc4d-0a0c0c6c4416,0.0013046264648437,1.7735431784828072e-09,1.3594260321058398e-06,42.5,0.0,5.854349613189698,1.3752447234259712e-08,0,9.049344060940711e-10,1.4657381640353784e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T01:00:40,codeparrot-small_torchscript,d1f87cfd-6ee3-423d-9aa6-64e4da299eda,0.0014076232910156,1.834630958257561e-09,1.303353652903713e-06,42.5,0.0,5.854349613189698,1.423094007703993e-08,0,9.312992474027247e-10,1.5162239324442657e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T01:00:42,codeparrot-small_torchscript,6b99cc3f-b9ce-46c6-a5af-748b451788d0,0.0016396045684814,2.165338242703001e-09,1.3206466268317826e-06,42.5,0.0,5.854349613189698,1.6803542772928876e-08,0,1.0918146047818786e-09,1.7895357377710755e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
2023-12-13T01:00:45,codeparrot-small_torchscript,43dbb5f7-f025-4f96-bf3f-5575046df605,0.0013306140899658203,1.823558514884793e-09,1.370463854724126e-06,42.5,0.0,5.854349613189698,1.4078948232862686e-08,0,9.917832951108118e-10,1.5070731527973497e-08,Spain,ESP,,gcp,europe-southwest1,Linux-5.15.0-1047-gcp-x86_64-with-glibc2.29,3.8.10,2.3.2,4,Intel(R) Xeon(R) CPU @ 2.20GHz,,,,,15.61159896850586,machine,Y,1.0
